TA,RH,PA,GR,WS
-0.797976313,1.043329617,0.122612758,-0.002525419,-0.668188176
-0.746077854,1.172410441,0.54254142,0.426632012,-0.668188176
-0.125096287,0.735223147,1.194873348,0.913918156,-0.668188176
0.691779466,-0.557490351,1.327904184,1.463090703,-0.668188176
1.21886382,-0.893222975,1.200483082,2.018603038,-0.668188176
1.593852689,-1.131175344,0.948045051,3.129564729,-0.668188176
1.844345253,-1.352524802,0.518499702,2.960540116,-0.668188176
2.035439581,-1.59319896,-0.159476725,2.798967902,-0.668188176
2.015040187,-1.653214398,-0.920797771,1.743607407,-0.668188176
1.714449109,-1.452958802,-1.309472201,0.733767426,-0.668188176
1.637651389,-1.322312949,-1.501004548,0.70369752,-0.668188176
1.18886471,-0.879682077,-1.195674739,0.355576009,-0.668188176
0.717878691,-0.519249221,-0.604248494,0.012488542,-0.668188176
0.481785699,-0.300417417,-0.100975213,-0.02974452,-0.668188176
0.260692262,0.110300483,0.366235493,-0.02974452,-0.668188176
0.244492743,0.273063442,1.111528728,-0.02974452,-0.668188176
0.213893651,0.118397804,1.25337486,-0.02974452,-0.668188176
0.058498264,0.381594762,1.174838584,-0.02974452,-0.668188176
-0.095397168,0.574977843,0.837453152,-0.02974452,-0.668188176
-0.172794871,0.681535867,0.25003386,-0.02974452,-0.668188176
-0.453286545,0.878185093,-0.209964331,-0.02974452,-0.668188176
-0.42718732,0.865188553,-0.443168988,-0.02974452,-0.668188176
-0.281691638,0.730664151,-0.427141177,-0.02974452,-0.668188176
-0.453586536,0.803199817,-0.149058647,-0.02974452,-0.668188176
-0.682779733,0.837494354,0.04167231,0.007026248,-0.668188176
-0.112496661,0.504823741,0.421531443,0.614356899,-0.668188176
-0.123596331,0.706644366,1.160413554,0.587494673,-0.668188176
0.387888486,-0.003946593,1.396022383,0.821764517,-0.668188176
1.239563206,-0.782922492,1.271005453,2.36439856,-0.668188176
1.70364943,-1.257942648,0.912783866,3.373235092,-0.668188176
1.752547978,-1.577072362,0.467210706,1.88125637,-0.668188176
1.764547622,-1.604494382,-0.040069529,2.21980942,-0.668188176
2.005140481,-1.805702605,-0.616269353,2.422199789,-0.668188176
1.949342137,-1.851564743,-1.162016335,1.527147748,-0.668188176
1.661950668,-1.574894931,-1.331911137,0.573572332,-0.668188176
1.301961353,-1.391242245,-1.057034169,0.202631785,-0.668188176
0.915272832,-1.085925608,-0.673969474,0.021586767,-0.668188176
0.656680507,-0.446169197,-0.254842203,-0.02974452,-0.668188176
0.473385948,-0.048720016,0.263657499,-0.02974452,-0.668188176
0.30119106,0.296402779,0.774143296,-0.02974452,-0.668188176
0.275991808,0.331854076,0.986511799,-0.02974452,-0.668188176
0.366889109,-0.059539126,0.995327095,-0.02974452,-0.668188176
0.293991273,0.070494325,0.622680477,-0.02974452,-0.668188176
0.153895432,0.383840238,0.124215539,-0.02974452,-0.668188176
0.14519569,0.279187466,-0.271671405,-0.02974452,-0.668188176
0.12059642,0.268368356,-0.408709194,-0.02974452,-0.668188176
0.004499866,0.442290648,-0.416723099,-0.02974452,-0.668188176
-0.121196402,0.777683049,-0.032055623,-0.02974452,-0.668188176
-0.044998664,0.249451926,0.415921709,-0.011140812,-0.668188176
0.19439423,-0.147248763,0.761321047,0.200864201,-0.668188176
0.463486242,-0.346755868,1.119542634,0.495017746,-0.668188176
0.631481255,-0.261427795,1.35034312,1.024910622,-0.668188176
1.217063873,-0.811909541,1.186058052,2.165425799,-0.668188176
1.077268023,-0.853825085,1.122748197,1.184316391,-0.668188176
1.304361282,-1.199900506,0.705223707,0.971677399,-0.668188176
1.595952627,-1.467588415,0.047282044,1.561504358,-0.668188176
1.54765406,-1.527127541,-0.613865181,0.913267383,-0.668188176
2.130836749,-1.897835149,-1.188462224,2.775645042,-0.668188176
1.610952181,-1.521956143,-1.323897231,0.807292167,-0.668188176
0.656980499,-0.712428167,-0.832644808,0.220845028,-0.668188176
0.207593838,-0.184673357,-0.298117294,-0.01512942,-0.668188176
0.056998308,0.178481288,0.165887849,-0.02974452,-0.668188176
0.088197382,0.011499557,0.656338881,-0.02974452,-0.668188176
0.032399038,0.026673528,1.008950735,-0.02974452,-0.668188176
-0.172194889,0.259522543,1.362363979,-0.02974452,-0.668188176
-0.156295361,0.276329588,1.416858538,-0.02974452,-0.668188176
-0.230693152,0.532585985,1.086685621,-0.02974452,-0.668188176
-0.312590721,0.706780456,0.62668743,-0.02974452,-0.668188176
-0.377688789,0.80973211,0.075330714,-0.02974452,-0.668188176
-0.49018545,1.010872288,-0.152264209,-0.02974452,-0.668188176
-0.573582974,1.148662836,-0.155469772,-0.02974452,-0.668188176
-0.56158333,1.171593905,0.079337667,-0.029740321,-0.668188176
-0.60808195,1.086333877,0.290103388,-0.013416418,-0.668188176
-0.661480365,1.018289162,0.58501512,0.174014572,-0.668188176
0.027599181,0.374109844,0.93281863,1.089190189,-0.668188176
0.489585467,-0.322736084,1.43448913,1.223131845,-0.668188176
0.952171736,-0.809664065,1.39201543,1.753784656,-0.668188176
1.020269715,-0.901388341,0.989717361,1.204813638,-0.668188176
0.663280312,-0.105265174,0.62668743,0.719588974,-0.668188176
1.06826829,-0.845999943,-0.036863966,1.238809174,-0.668188176
0.63538114,-0.391529291,-0.360625759,0.538262654,-0.668188176
0.213893651,0.611381765,-0.745293235,0.720264938,-0.668188176
0.940172092,-0.664864911,-1.034595233,0.973667505,-0.668188176
0.671380071,-0.730391972,-1.017766031,0.249718352,-0.668188176
-0.029099136,0.044092975,-1.074664762,0.00707663,-0.668188176
-0.414887685,0.13983189,-0.523308046,-0.02974452,-0.668188176
-0.618581638,0.280888584,-0.169894802,-0.02974452,-0.668188176
-0.691179483,0.346075421,0.456792628,-0.02974452,-0.668188176
-0.757777507,0.418679132,0.57059009,-0.02974452,-0.668188176
-0.739778041,0.557558396,0.629892992,-0.02974452,-0.668188176
-0.829775369,0.706031964,0.402298069,-0.02974452,-0.668188176
-0.647380784,0.680379106,0.197142082,-0.02974452,-0.668188176
-0.749977738,0.803199817,-0.343796557,-0.02974452,-0.668188176
-0.93957211,0.863079166,-0.765328,-0.02974452,-0.668188176
-1.048168887,0.88621437,-0.857487916,-0.02974452,-0.668188176
-0.905373125,1.106339023,-0.579405386,-0.029740321,-0.668188176
-0.836075182,1.054761129,-0.273274186,-0.015435913,-0.668188176
-0.580182778,0.813746748,0.296514513,0.261948684,-0.668188176
0.273591879,-0.128196243,0.710833441,1.334334237,-0.668188176
0.874174052,-0.554292249,0.832644808,2.840642558,-0.668188176
1.091367604,-0.665409269,0.952853394,3.131563232,-0.668188176
1.458256714,-1.24079538,0.684387552,2.905316788,-0.668188176
1.74474821,-1.592178289,0.206758769,3.269946938,-0.668188176
1.970041522,-1.782499357,-0.447977332,4.121178871,-0.668188176
2.131436732,-2.116734998,-1.052225826,3.550539215,-0.668188176
2.168635627,-2.195258599,-1.533861562,3.039342415,-0.668188176
1.841045351,-2.056923693,-1.997065315,0.760419725,-0.668188176
1.564453562,-1.818971324,-1.950584661,0.315904054,-0.668188176
0.904773143,-1.344087258,-1.641247899,0.05736668,-0.668188176
0.176094773,-0.410990079,-1.07226059,-0.02974452,-0.668188176
-0.60268211,0.146364182,-0.548952544,-0.02974452,-0.668188176
-0.932672315,0.126971438,0.113797462,-0.02974452,-0.668188176
-1.268962333,0.296674958,0.614666572,-0.02974452,-0.668188176
-1.429157578,0.354921234,0.743690454,-0.02974452,-0.668188176
-1.431557506,0.304023787,0.365434103,-0.02974452,-0.668188176
-1.427657622,0.412623152,-0.049686216,-0.02974452,-0.668188176
-1.458256714,0.943235841,-0.286096436,-0.02974452,-0.668188176
-1.018769759,0.692831289,-0.567384528,-0.02974452,-0.668188176
-1.057768602,0.776662378,-0.644318023,-0.02974452,-0.668188176
-1.26536244,0.857635589,-0.528116389,-0.02974452,-0.668188176
-1.420157845,0.958069589,0.012020859,0.01679204,-0.668188176
-0.926372502,0.764618464,0.346200729,0.543330286,-0.668188176
0.135595975,-0.048856105,0.718045956,1.58657381,-0.668188176
0.921872636,-0.871584756,0.883933805,2.718910241,-0.668188176
1.452556883,-1.417167282,0.755711313,2.869247176,-0.668188176
2.067538628,-2.125036453,0.224389361,3.478605719,-0.668188176
2.025839866,-2.388029277,-0.20916294,2.429475849,-0.668188176
2.200134692,-2.444370301,-0.617872134,2.440329062,-0.668188176
2.298531772,-2.579302971,-1.138776008,2.17204269,-0.668188176
2.414028343,-2.685588816,-1.47616144,2.636337658,-0.668188176
2.192334924,-2.555691455,-1.811142701,0.763833134,-0.668188176
1.843745271,-2.615094491,-1.745428674,0.433106152,-0.668188176
1.182864889,-2.396670956,-1.258984594,0.068068745,-0.668188176
0.531584221,-1.651241102,-0.476827393,-0.02974452,-0.668188176
0.031799056,-1.034415759,-0.034459795,-0.02974452,-0.668188176
-0.485985574,-0.533470566,0.531321952,-0.02974452,-0.668188176
-0.671380071,-0.406499128,0.734073767,-0.02974452,-0.668188176
-0.862474399,-0.332194299,0.801390576,-0.02974452,-0.668188176
-0.890673562,-0.372544815,0.617872134,-0.02974452,-0.668188176
-0.941972039,-0.313345913,0.269267233,-0.02974452,-0.668188176
-1.22696358,-0.095806959,-0.088152963,-0.02974452,-0.668188176
-1.46005666,0.092132544,-0.100173822,-0.02974452,-0.668188176
-1.642751237,0.202977385,-0.060104293,-0.02974452,-0.668188176
-1.749548067,0.227609572,0.224389361,-0.02974452,-0.668188176
-1.723448842,0.203453698,0.428743958,0.003088022,-0.668188176
-1.292661629,0.050965492,0.698011191,0.303367229,-0.668188176
-0.004799858,-0.677044915,1.186859443,1.800493355,-0.668188176
1.281261968,-1.626200646,1.198880301,3.1348045,-0.668188176
1.86804455,-1.886267548,0.903167179,3.553986212,-0.668188176
2.222934016,-2.008135632,0.500067719,3.110688117,-0.668188176
2.736518771,-2.387757098,-0.137037788,4.724340376,-0.668188176
3.200305004,-2.758192527,-0.927208896,3.894588147,-0.668188176
3.371599919,-3.012611717,-1.749435627,3.127511645,-0.668188176
3.101307943,-2.180833119,-2.307203467,3.095980649,-0.668188176
2.131436732,-1.648383224,-2.146925352,0.700880303,-0.668188176
1.259362618,-0.931736284,-1.618808963,0.05166507,-0.668188176
0.500685138,0.061240244,-0.894351882,-0.024849028,-0.668188176
0.293991273,0.6257392,-0.294110341,-0.02974452,-0.668188176
0.278991719,0.832254911,0.234807439,-0.02974452,-0.668188176
0.242392805,0.958886125,0.725258471,-0.02974452,-0.668188176
0.240592858,0.885670012,0.763725219,-0.02974452,-0.668188176
0.062098157,0.90295337,0.802993357,-0.02974452,-0.668188176
-0.192894274,0.939017069,0.47362183,-0.02974452,-0.668188176
-0.370189012,1.025637991,0.092961307,-0.02974452,-0.668188176
-0.37258894,0.893495154,-0.305329809,-0.02974452,-0.668188176
-0.240892849,0.890160963,-0.6547361,-0.02974452,-0.668188176
-0.247792645,0.772579695,-0.677976427,-0.02974452,-0.668188176
-0.635681131,0.927653601,-0.44557316,-0.02974452,-0.668188176
-0.930272386,0.881995597,-0.145051694,0.008760243,-0.668188176
-0.476985841,0.48488664,0.302925638,0.521094846,-0.668188176
0.823775548,-0.561436944,0.467210706,1.9109694,-0.668188176
1.569853401,-1.348918432,0.510485797,2.885919558,-0.668188176
2.126936865,-1.820468308,0.172298974,3.710335449,-0.668188176
2.363029857,-2.153479144,-0.316549277,2.148069056,-0.668188176
2.516025316,-2.184915802,-0.817418387,3.905605103,-0.668188176
2.810616571,-2.305899306,-1.359158416,4.721959807,-0.668188176
2.01864008,-1.751539012,-1.697345239,1.858886577,-0.668188176
1.888143953,-1.90361895,-2.036333453,1.420698098,-0.668188176
1.634951469,-1.744190182,-2.138110056,1.063852032,-0.668188176
1.369159359,-1.469629757,-1.908110961,0.614776752,-0.668188176
0.941372057,-1.553460846,-1.581143606,0.051396363,-0.668188176
0.7916765,-1.463369643,-0.94644227,-0.02974452,-0.668188176
0.620081594,-1.14873088,-0.383866086,-0.02974452,-0.668188176
0.289791398,-0.709638334,-0.036863966,-0.02974452,-0.668188176
-0.075297765,-0.388263144,0.338988214,-0.02974452,-0.668188176
-0.280791665,-0.781493553,0.04167231,-0.02974452,-0.668188176
-0.454186518,-1.060749064,-0.048884825,-0.02974452,-0.668188176
-0.556483482,-1.09994282,-0.238814392,-0.02974452,-0.668188176
-0.642580926,-0.843890557,-0.870310165,-0.02974452,-0.668188176
-0.837575138,-1.054284816,-1.190065005,-0.02974452,-0.668188176
-0.926972484,-0.863623524,-0.894351882,-0.02974452,-0.668188176
-1.059568548,-0.326206364,-0.734875158,-0.02974452,-0.668188176
-0.903273188,-0.220192698,-0.572994262,-0.004645679,-0.668188176
-0.893973464,-0.257277068,-0.34780351,0.394559405,-0.668188176
0.166795049,-1.401176774,0.061707074,1.619288793,-0.668188176
1.277962066,-2.653948023,0.189128176,3.157102919,-0.668188176
1.948442164,-2.978385225,-0.064912637,3.748794027,-0.668188176
2.638421683,-3.126450525,-0.595433198,3.545160892,-0.668188176
3.129207114,-3.576430226,-0.943236708,5.113641116,-0.668188176
2.557124096,-3.221985305,-1.384001524,3.273939744,-0.668188176
2.522025138,-3.276012809,-1.910515132,4.033517663,-0.668188176
2.256233027,-3.339566573,-2.220653285,2.962307699,-0.668188176
1.948742155,-3.200483175,-2.341663262,0.690799621,-0.668188176
1.18046496,-2.403815651,-2.21344077,0.225975638,-0.668188176
0.564583241,-1.74487063,-1.780689859,0.038624421,-0.668188176
0.319190525,-1.874155588,-1.32229445,-0.02974452,-0.668188176
-0.240592858,-1.417779684,-0.338988214,-0.02974452,-0.668188176
-0.847774835,-0.855594248,0.276479749,-0.02974452,-0.668188176
-1.23806325,-0.520610115,0.569788699,-0.02974452,-0.668188176
-1.487955832,-0.478490437,0.712436222,-0.02974452,-0.668188176
-1.637651389,-0.463792778,0.457594019,-0.02974452,-0.668188176
-1.732448575,-0.403437116,-0.427141177,-0.02974452,-0.668188176
-1.772647382,-0.346755868,-0.537733076,-0.02974452,-0.668188176
-2.068438602,-0.386017669,-0.871111556,-0.02974452,-0.668188176
-2.0516391,-0.586069131,-0.824630902,-0.02974452,-0.668188176
-2.253533107,-0.423033994,-0.50086911,-0.02974452,-0.668188176
-2.121837017,-0.613695286,-0.399092507,0.003633832,-0.668188176
-1.670050427,-0.779928525,-0.27888392,0.396658672,-0.668188176
-0.32309041,-1.65409898,-0.118605805,1.484776135,-0.668188176
1.011269982,-2.605091918,-0.275678358,3.094561545,-0.668188176
1.705149385,-2.865362953,-0.44477177,3.875921462,-0.668188176
2.25983292,-3.246345313,-0.940832536,3.528165223,-0.668188176
2.804616749,-3.516755011,-1.662885445,4.637145206,-0.668188176
3.286702439,-3.28295337,-2.174172632,4.620779318,-0.668188176
3.129507105,-2.605159963,-2.632568041,4.04619304,-0.668188176
2.675320587,-2.356592618,-2.896225541,3.244919472,-0.668188176
2.600922796,-2.252824428,-2.953925662,0.89766143,-0.668188176
1.85424496,-1.540396261,-2.384136963,0.378092751,-0.668188176
0.879873882,-0.415889299,-1.478565612,0.030046814,-0.668188176
0.560983348,-0.222302084,-0.841460104,-0.02974452,-0.668188176
0.520184559,-0.92908254,-0.453587066,-0.02974452,-0.668188176
0.1751948,-0.081925837,-0.004808343,-0.02974452,-0.668188176
0.143995726,0.076005947,0.399893897,-0.02974452,-0.668188176
0.074397792,0.677453184,0.395886944,-0.02974452,-0.668188176
0.003599893,0.567016611,0.203553206,-0.02974452,-0.668188176
-0.044698673,0.515030449,-0.262856109,-0.02974452,-0.668188176
-0.146695646,0.730391972,-0.623481868,-0.02974452,-0.668188176
-0.220793446,0.837358264,-0.936825583,-0.02974452,-0.668188176
-0.327890267,0.894992138,-1.036198014,-0.02974452,-0.668188176
-0.362389243,1.028155645,-0.84947401,-0.02974452,-0.668188176
-0.383688611,0.955960203,-0.499266329,-0.015750803,-0.668188176
-0.208793802,0.658264574,-0.107386337,0.290863993,-0.668188176
0.078297676,0.237884324,0.284493654,0.760193004,-0.668188176
0.668980142,-0.548848672,0.305329809,1.980396371,-0.668188176
1.236863286,-1.104637905,0.168292021,2.919936086,-0.668188176
1.623851798,-1.494670212,-0.23721161,2.707208925,-0.668188176
2.130536758,-2.203287875,-0.913585256,3.377719127,-0.668188176
2.697219937,-2.528405524,-1.729400862,5.079036793,-0.668188176
2.855615236,-2.617544101,-2.504345549,3.955903549,-0.668188176
2.704119732,-2.603458845,-2.941904803,2.865905142,-0.668188176
2.140736456,-2.422051634,-3.143855228,0.330909618,-0.668188176
1.604352377,-1.66709552,-2.856957402,0.286191024,-0.668188176
0.848074826,-0.690926037,-2.255914471,0.052748292,-0.668188176
0.053698406,0.03810504,-1.646857633,-0.02974452,-0.668188176
-0.314090677,0.350702462,-1.180448318,-0.02974452,-0.668188176
-0.584982636,0.654862338,-0.669962521,-0.02974452,-0.668188176
-0.455086491,0.503598937,-0.286096436,-0.02974452,-0.668188176
-0.472785966,0.582190582,-0.210765721,-0.02974452,-0.668188176
-0.537284052,0.692423021,-0.36142715,-0.02974452,-0.668188176
-0.603882075,0.563614375,-0.509684406,-0.02974452,-0.668188176
-0.623981478,0.672281785,-0.755711313,-0.02974452,-0.668188176
-0.5423839,0.317360551,-0.920797771,-0.02974452,-0.668188176
-0.557083464,0.568921863,-0.812610044,-0.02974452,-0.668188176
-0.59158244,0.817761386,-0.525712218,-0.02974452,-0.668188176
-0.660880383,0.997263345,-0.095365479,-0.017010364,-0.668188176
-0.496485263,0.814427195,0.22278658,0.458419119,-0.668188176
0.613181799,-0.695757212,0.418325881,2.360086665,-0.668188176
0.915872814,-1.084156446,0.534527514,2.079653932,-0.668188176
1.417157934,-1.401653087,0.310939543,3.718279077,-0.668188176
1.79124683,-1.62783372,-0.165086459,3.480339714,-0.668188176
2.080738237,-1.924576722,-0.833446199,3.282538344,-0.668188176
2.379529367,-2.329238643,-1.655672929,3.124337553,-0.668188176
2.963312039,-2.787655889,-2.421000929,3.911978478,-0.668188176
1.89534374,-1.720986935,-2.400164774,0.353040094,-0.668188176
0.787476625,-0.908669126,-2.00427783,0.285296736,-0.668188176
0.837875129,-0.815447866,-2.069190466,0.30055841,-0.668188176
0.769177168,-0.917582983,-1.873651166,0.06324043,-0.668188176
0.269392004,-0.55415616,-1.439297474,-0.02974452,-0.668188176
-0.236392983,0.198690568,-0.782958592,-0.02974452,-0.668188176
0.065098068,0.294905795,-0.199546253,-0.02974452,-0.668188176
-0.061198183,0.50883838,0.102577994,-0.02974452,-0.668188176
-0.084297498,0.529183749,-0.075330714,-0.02974452,-0.668188176
-0.2054939,0.616417074,-0.395886944,-0.02974452,-0.668188176
-0.398988157,0.902409012,-0.669161131,-0.02974452,-0.668188176
-0.387888486,0.819326415,-1.000135438,-0.02974452,-0.668188176
-0.433487133,0.697730509,-1.187660833,-0.02974452,-0.668188176
-0.631481255,1.035368385,-1.229333143,-0.02974452,-0.668188176
-1.146865957,0.966439089,-1.262991547,-0.02974452,-0.668188176
-1.520654862,0.734270521,-0.832644808,-0.003415508,-0.668188176
-1.021169688,0.559803871,-0.227594923,0.14132478,-0.668188176
-0.044698673,-0.117717357,0.199546253,0.996028901,-0.668188176
0.698079279,-1.067417446,0.239615782,1.931873905,-0.668188176
0.968671247,-1.560061183,0.017630593,1.186285504,-0.668188176
1.163665458,-1.507258484,-0.254842203,1.224958208,-0.668188176
1.707249323,-1.770863711,-0.750902969,2.314100114,-0.668188176
2.05433902,-1.773993768,-1.574732481,3.653718207,-0.668188176
2.193834879,-2.018070161,-2.295182609,2.309716844,-0.668188176
2.266432724,-2.070600681,-2.856957402,2.022289351,-0.668188176
1.469956367,-1.327076079,-2.977165989,0.415610858,-0.668188176
0.929072422,-1.390085485,-2.537202563,0.092730938,-0.668188176
0.633881184,-0.983722446,-1.909713742,-0.023127629,-0.668188176
0.476085868,-0.544561855,-1.233340096,-0.02974452,-0.668188176
0.082497551,0.347028047,-0.369441055,-0.02974452,-0.668188176
-0.156295361,0.88492152,0.249232469,-0.02974452,-0.668188176
-0.214493633,0.817489207,0.32055623,-0.02974452,-0.668188176
-0.229793179,0.881179061,0.273274186,-0.02974452,-0.668188176
-0.348889644,1.025025588,0.005609734,-0.02974452,-0.668188176
-0.501885102,1.02114704,-0.625084649,-0.02974452,-0.668188176
-0.564583241,1.153289876,-1.008950735,-0.02974452,-0.668188176
-0.593082395,1.021419219,-1.207695598,-0.029740321,-0.668188176
-0.59998219,0.737468622,-1.246162345,-0.02974452,-0.668188176
-0.746077854,0.846340167,-1.134769055,-0.02974452,-0.668188176
-0.987870677,0.985151385,-0.756512703,-0.018475652,-0.668188176
-0.655180552,0.899619178,-0.178710098,0.377685493,-0.668188176
0.026399216,0.14098865,0.081741839,0.953942788,-0.668188176
0.284391558,0.062397004,0.414318928,1.377297844,-0.668188176
0.907773054,-0.728894988,0.33417987,1.97647494,-0.668188176
1.446857052,-1.168667982,-0.133030836,2.336415326,-0.668188176
1.83234561,-1.529236927,-0.679579208,1.915403053,-0.668188176
1.697649608,-1.463914001,-1.259785985,1.521458734,-0.668188176
1.856344897,-1.605651142,-1.958598567,1.781616743,-0.668188176
1.776847257,-1.60258913,-2.312813201,1.255674688,-0.668188176
1.707849305,-1.382464477,-2.600512418,0.869883924,-0.668188176
1.135466295,-0.862330675,-2.312813201,0.170575972,-0.668188176
0.390588406,0.139083398,-1.504210111,-0.017371438,-0.668188176
-0.125096287,0.386493982,-0.87672129,-0.02974452,-0.668188176
-0.201294025,0.568785774,-0.391078601,-0.02974452,-0.668188176
-0.144895699,0.621656517,0.024843108,-0.02974452,-0.668188176
-0.132596064,0.643294737,0.197943472,-0.02974452,-0.668188176
-0.338989938,0.727874318,0.123414149,-0.02974452,-0.668188176
-0.497985218,0.975352946,0.070522371,-0.02974452,-0.668188176
-0.270891959,0.577291363,-0.335782651,-0.02974452,-0.668188176
-0.317390579,0.662007033,-0.762122437,-0.02974452,-0.668188176
-0.325790329,0.74998885,-1.021772984,-0.02974452,-0.668188176
-0.317990561,0.797347972,-1.047417482,-0.02974452,-0.668188176
-0.347089697,1.06877834,-0.843062886,-0.02974452,-0.668188176
-0.374988869,1.04366984,-0.494457985,-0.021112332,-0.668188176
-0.254092458,0.828036138,-0.020034764,0.177436377,-0.668188176
0.30959081,-0.174602739,0.301322856,0.788083871,-0.668188176
0.772777061,-0.427320811,0.400695288,2.633482654,-0.668188176
1.280961977,-1.088443263,0.129825273,2.678457359,-0.668188176
1.593852689,-1.275089916,-0.101776603,2.186158164,-0.668188176
1.769047489,-1.504128428,-0.540938639,2.506720492,-0.668188176
1.843145289,-1.648247134,-1.318287497,1.717379161,-0.668188176
2.218434149,-2.102241473,-2.094834965,2.116533862,-0.668188176
2.12813683,-2.052160563,-2.584484607,2.244085348,-0.668188176
2.039639456,-2.129595449,-2.828908732,1.255989579,-0.668188176
1.416257961,-1.476774452,-2.758386361,0.408418768,-0.668188176
0.586782582,-0.386698116,-2.203022693,0.053575403,-0.668188176
-0.009599715,0.172629442,-1.505812892,-0.02974452,-0.668188176
-0.13979585,0.306405352,-0.800589185,-0.02974452,-0.668188176
-0.052798433,0.270886011,-0.26445889,-0.02974452,-0.668188176
-0.232493099,0.430110644,0.024041717,-0.02974452,-0.668188176
-0.836975156,0.558511022,0.088954354,-0.02974452,-0.668188176
-0.92577252,0.496114018,-0.005609734,-0.02974452,-0.668188176
-0.65728049,0.394046945,-0.338988214,-0.02974452,-0.668188176
-0.497085245,0.32715899,-0.795780842,-0.02974452,-0.668188176
-0.480285743,0.472434457,-1.008149344,-0.02974452,-0.668188176
-0.631781247,1.020262458,-0.951250613,-0.02974452,-0.668188176
-0.564583241,0.928538182,-0.6547361,-0.02974452,-0.668188176
-0.536084087,0.89213426,-0.307733981,-0.013538175,-0.668188176
-0.374388887,0.822796695,0.201149034,0.204197838,-0.668188176
0.065998041,0.270205564,0.755711313,0.945764043,-0.668188176
0.664480276,-0.451272551,0.829439246,2.301798407,-0.668188176
1.393758628,-1.222151128,0.498464938,3.081856778,-0.668188176
1.202064319,-1.175540498,0.268465843,1.145685673,-0.668188176
1.385358878,-1.435675444,-0.258047765,1.257736169,-0.668188176
1.551853936,-1.624023216,-0.851076791,2.09900078,-0.668188176
2.021939982,-1.912532808,-1.597972808,2.517405763,-0.668188176
2.080738237,-2.022356978,-2.120479463,2.500321925,-0.668188176
1.673950311,-1.737725934,-2.397760602,1.144812378,-0.668188176
1.336160338,-1.456020814,-2.312813201,0.428970596,-0.668188176
0.606881986,-0.83470452,-1.746230064,0.025483007,-0.668188176
0.3806887,-0.490670441,-1.054629998,-0.02974452,-0.668188176
0.228293223,-0.341040112,-0.47362183,-0.02974452,-0.668188176
0.199494078,-0.461343168,-0.051288997,-0.02974452,-0.668188176
0.033898994,-0.21386454,0.356618806,-0.02974452,-0.668188176
-0.402288059,0.215429568,0.334981261,-0.02974452,-0.668188176
-0.214493633,-0.060491752,0.144250304,-0.02974452,-0.668188176
-0.168594996,-0.154257369,-0.178710098,-0.02974452,-0.668188176
-0.409187854,0.185489893,-0.6122624,-0.02974452,-0.668188176
-0.579582796,0.55660577,-0.864700431,-0.02974452,-0.668188176
-0.655480543,0.721886383,-0.933620021,-0.02974452,-0.668188176
-0.896073401,0.99474569,-0.593029026,-0.02974452,-0.668188176
-0.819275681,0.976917975,-0.234807439,-0.002890691,-0.668188176
-0.420887507,0.617982103,0.229197705,0.364795992,-0.668188176
-0.178194711,0.442698917,0.760519656,0.542939822,-0.668188176
0.047698584,0.428681705,1.062643903,0.850377531,-0.668188176
0.233093081,0.31157675,1.097103698,0.701896349,-0.668188176
0.884073758,-0.669355863,0.749300188,1.589508585,-0.668188176
0.797976313,-0.948951597,0.492053813,0.731466629,-0.668188176
0.902973197,-1.011824914,-0.017630593,0.953405376,-0.668188176
1.03526927,-1.1536301,-0.6547361,0.788549908,-0.668188176
1.003770205,-1.139680933,-1.073061981,0.579126993,-0.668188176
0.823475556,-0.918059296,-1.371179275,0.499392619,-0.668188176
0.786876643,-0.976645796,-1.260587376,0.28058598,-0.668188176
0.475785877,-0.698479001,-0.730066814,-0.006358681,-0.668188176
0.182394586,-0.326410498,-0.239615782,-0.02974452,-0.668188176
0.027599181,-0.144935243,0.169894802,-0.02974452,-0.668188176
-0.357889377,0.243532035,0.742889064,-0.02974452,-0.668188176
-0.316190614,0.205426995,1.187660833,-0.02974452,-0.668188176
-0.37798878,0.31300569,1.110727338,-0.02974452,-0.668188176
-0.382488646,0.414256226,0.841460104,-0.02974452,-0.668188176
-0.364789172,0.446305286,0.420730052,-0.02974452,-0.668188176
-0.416087649,0.598453269,-0.187525395,-0.02974452,-0.668188176
-0.466186162,0.695076765,-0.544945591,-0.029706733,-0.668188176
-0.505484995,0.813746748,-0.551356716,-0.02974452,-0.668188176
-0.463786233,0.724199903,-0.296514513,-0.02974452,-0.668188176
-0.445486776,0.692423021,0.020034764,-0.016330201,-0.668188176
-0.238792912,0.457396575,0.474423221,0.199982509,-0.668188176
0.498285209,-0.648602224,0.879125462,0.937043686,-0.668188176
1.159465583,-1.197382852,0.993724314,2.407509116,-0.668188176
1.321160783,-1.161387197,0.790972498,2.089318959,-0.668188176
1.244663054,-1.143151214,0.529719171,1.265616819,-0.668188176
1.733048557,-1.58353661,-0.18031288,1.570254105,-0.668188176
1.737548424,-1.816929983,-0.832644808,1.049778543,-0.668188176
2.212734318,-2.0587609,-1.524244875,2.594045817,-0.668188176
2.146436286,-2.062231181,-2.178179585,1.57129954,-0.668188176
1.520954853,-1.547540956,-2.229468582,0.41703836,-0.668188176
1.246463001,-1.38886068,-1.82396495,0.073820738,-0.668188176
0.830975334,-0.698002688,-1.262190157,0.006060585,-0.668188176
0.390288415,0.133095463,-0.513691359,-0.02974452,-0.668188176
